gene_3280002	iJN1463.PP_1628	47.3	148	77	1	28	175	11	157	6.27e-31	109
gene_3280002	iML1515.b2700	52.6	114	54	0	27	140	12	125	1.02e-30	109
gene_3339278	iLJ478.TM0880	53.5	370	166	2	16	385	20	383	2.70e-127	371
gene_3339278	STM_v1_0.STM0054	49.9	431	158	5	11	385	2	430	4.24e-120	354
gene_3339278	STM_v1_0.STM3351	49.7	431	159	5	11	385	2	430	6.84e-119	351
gene_3339278	iYL1228.KPN_00030	49.2	431	161	5	11	385	2	430	1.37e-118	350
gene_2563899	iLJ478.TM1193	39.2	1016	563	24	23	1024	7	981	3.87e-238	704
gene_4037495	iIT341.HP1174	23.6	416	263	12	6	383	1	399	5.97e-08	53.9
gene_3806458	iCN900.CD630_01920	39.9	496	269	6	10	478	3	496	2.65e-129	384
gene_3175383	iSynCJ816.SGL_RS11980	52.1	411	170	5	8	417	13	397	8.69e-132	384
gene_3175383	iYO844.BSU33930	48.4	417	185	5	2	417	4	391	7.53e-129	377
gene_3175383	iLJ478.TM0689	47.0	417	192	5	3	417	5	394	1.18e-115	352
gene_4855135	iML1515.b2411	42.1	672	373	8	2	663	4	669	1.09e-173	510
gene_4855135	iSSON_1240.SSON_2500	42.0	672	374	8	2	663	4	669	3.08e-173	509
gene_4855135	iSDY_1059.SDY_2608	42.0	672	374	8	2	663	4	669	8.70e-173	508
gene_4855135	iSF_1195.SF2466	42.0	672	374	8	2	663	4	669	3.47e-172	506
gene_4855135	iYL1228.KPN_02758	41.7	672	376	8	2	663	4	669	1.96e-171	504
gene_4855135	STM_v1_0.STM2427	41.2	672	379	8	2	663	4	669	1.99e-168	497
gene_4855135	iYS854.USA300HOU_RS10340	40.5	667	380	10	2	661	4	660	2.83e-161	478
gene_201164	iYO844.BSU35600	26.0	365	246	4	26	377	3	356	4.10e-34	134
gene_170379	iEK1008.Rv0648	27.4	314	190	13	310	604	225	519	3.09e-17	86.7
gene_1122383	iAF987.Gmet_1238	36.5	167	94	4	89	251	80	238	3.36e-29	110
gene_2535206	iAF692.Mbar_A1452	40.9	712	366	8	112	822	4	661	2.22e-184	543
gene_3405685	STM_v1_0.STM0004	43.8	438	234	5	1	437	1	427	5.68e-114	340
gene_3405685	iSSON_1240.SSON_0004	44.0	436	234	4	1	436	1	426	1.14e-113	340
gene_3405685	iSDY_1059.SDY_0004	44.0	436	234	4	1	436	1	426	1.61e-113	339
gene_3405685	iSbBS512_1146.SbBS512_E0004	44.0	436	234	4	1	436	1	426	2.27e-113	339
gene_3405685	iML1515.b0004	44.0	436	234	4	1	436	1	426	3.22e-113	338
gene_3405685	iSF_1195.SF0004	43.8	436	235	4	1	436	1	426	2.58e-112	336
gene_3405685	iYL1228.KPN_00004	44.3	436	231	5	1	435	1	425	3.42e-112	336
gene_3405685	iPC815.YPO0461	43.7	437	234	6	1	436	1	426	3.40e-110	331
gene_401449	iAF987.Gmet_3170	30.5	59	40	1	4	61	3	61	1.80e-07	42.7
gene_632045	iSynCJ816.SGL_RS14885	48.5	299	150	4	3	300	15	310	6.96e-94	281
gene_632045	iAF692.Mbar_A1748	44.7	304	164	4	1	303	1	301	1.50e-91	274
gene_632045	iYO844.BSU29120	46.8	301	154	5	3	300	7	304	2.29e-89	269
gene_2855439	iCN900.CD630_07590	69.8	182	54	1	1	182	559	739	9.10e-82	256
gene_2855439	iML1515.b3114	67.7	189	57	1	1	185	576	764	2.87e-79	250
gene_2855439	iSDY_1059.SDY_3306	67.7	189	57	1	1	185	576	764	2.87e-79	250
gene_2855439	iSF_1195.SF3154	67.7	189	57	1	1	185	576	764	2.87e-79	250
gene_2855439	iSSON_1240.SSON_3271	67.7	189	57	1	1	185	576	764	2.87e-79	250
gene_2855439	iSbBS512_1146.SbBS512_E3243	67.2	189	58	1	1	185	576	764	4.02e-79	249
gene_2855439	iYS854.USA300HOU_RS01150	67.0	185	60	1	1	185	566	749	3.28e-78	247
gene_2855439	STM_v1_0.STM3241	66.1	189	60	1	1	185	576	764	3.16e-77	244
gene_2855439	STM_v1_0.STM0973	64.4	188	63	1	2	185	573	760	1.58e-76	243
gene_2855439	iML1515.b0903	64.4	188	63	1	2	185	573	760	2.21e-76	242
gene_2855439	iSbBS512_1146.SbBS512_E2425	64.4	188	63	1	2	185	573	760	2.21e-76	242
gene_2855439	iSDY_1059.SDY_2358	64.4	188	63	1	2	185	573	760	2.21e-76	242
gene_2855439	iSF_1195.SF0898	64.4	188	63	1	2	185	573	760	2.21e-76	242
gene_2855439	iSSON_1240.SSON_0904	64.4	188	63	1	2	185	573	760	2.21e-76	242
gene_2855439	iYL1228.KPN_00931	63.8	188	64	1	2	185	573	760	4.33e-76	241
gene_2855439	iPC815.YPO1383	64.4	188	63	1	2	185	573	760	6.05e-76	241
gene_4543428	iML1515.b0781	24.2	194	111	8	17	194	11	184	2.16e-09	58.2
gene_4543428	iSbBS512_1146.SbBS512_E2571	24.2	194	111	8	17	194	11	184	2.89e-09	57.8
gene_4543428	iSDY_1059.SDY_0825	24.2	194	111	8	17	194	11	184	2.89e-09	57.8
gene_4543428	iSF_1195.SF0731	24.2	194	111	8	17	194	11	184	2.89e-09	57.8
gene_4543428	iSSON_1240.SSON_0760	24.2	194	111	8	17	194	11	184	3.86e-09	57.4
gene_4543428	iYS854.USA300HOU_RS12285	28.5	130	77	4	17	137	11	133	4.05e-09	57.4
gene_2118120	iYS854.USA300HOU_RS08350	49.4	496	205	5	10	502	8	460	4.03e-159	460
gene_2883448	iAF987.Gmet_3509	34.6	1044	650	12	1	1026	1	1029	1.52e-198	599
gene_2883448	iJN1463.PP_0043	33.1	1057	664	12	1	1027	1	1044	3.63e-182	557
gene_2883448	iJN1463.PP_2410	33.5	1049	655	13	1	1019	1	1036	1.68e-177	545
gene_2185061	iHN637.CLJU_RS13445	62.2	563	190	3	1	543	3	562	8.57e-250	696
gene_4414202	iAF987.Gmet_0043	25.6	262	157	7	428	666	20	266	2.70e-14	75.9
gene_4414202	iAF987.Gmet_1991	24.9	177	123	2	444	617	191	360	1.61e-12	70.5
gene_2605247	iPC815.YPO1546	48.0	375	172	5	5	378	3	355	8.10e-120	350
gene_2605247	iYL1228.KPN_02478	46.4	375	178	4	5	378	3	355	1.60e-114	337
gene_2605247	STM_v1_0.STM2074	46.4	375	178	4	5	378	3	355	6.44e-114	335
gene_2605247	iSbBS512_1146.SbBS512_E1210	46.1	375	179	4	5	378	3	355	7.36e-113	333
gene_2605247	iML1515.b2022	46.1	375	179	4	5	378	3	355	1.04e-112	332
gene_2605247	iSF_1195.SF2084	46.1	375	179	4	5	378	3	355	2.96e-112	331
gene_2605247	iSSON_1240.SSON_2093	45.9	375	180	5	5	378	4	356	3.06e-112	331
gene_2605247	iSDY_1059.SDY_2219	45.9	375	180	5	5	378	4	356	6.14e-112	330
gene_1978160	iCN900.CD630_27420	32.9	210	132	5	4	212	3	204	5.64e-26	99.4
gene_1978160	iEK1008.Rv2581c	33.8	225	125	5	4	212	3	219	3.44e-25	97.8
gene_2671658	iAF692.Mbar_A0996	50.8	250	123	0	2	251	3	252	7.27e-80	241
gene_79650	iML1515.b1415	67.9	471	151	0	6	476	9	479	2.86e-232	645
gene_79650	iSF_1195.SF1797	67.7	471	152	0	6	476	9	479	2.33e-231	642
gene_79650	iSbBS512_1146.SbBS512_E1635	67.5	471	153	0	6	476	9	479	2.71e-230	640
gene_79650	iYL1228.KPN_01501	66.2	470	159	0	6	475	1	470	8.53e-225	625
gene_3897868	iHN637.CLJU_RS08905	41.9	136	71	3	22	157	3	130	4.94e-27	98.2
gene_531279	iCHOv1.100774083	30.5	658	410	15	73	718	79	701	4.52e-83	277
gene_4734330	iJN1463.PP_3426	32.8	1042	651	13	3	1001	2	1037	1.08e-150	474
gene_4734330	iSSON_1240.SSON_2550	30.5	1027	674	14	9	1001	6	1026	9.97e-141	447
gene_4734330	iML1515.b2470	30.4	1027	675	14	9	1001	6	1026	2.72e-140	446
gene_4734330	iSDY_1059.SDY_2654	30.2	1027	677	14	9	1001	6	1026	5.31e-140	446
gene_4734330	iSF_1195.SF2512	30.3	1027	676	14	9	1001	6	1026	2.82e-139	444
gene_4734330	iJN1463.PP_1385	31.3	1036	666	16	5	1003	2	1028	1.07e-137	440
gene_55668	iPC815.YPO2635	51.2	43	21	0	1	43	1	43	8.15e-10	50.1
gene_55668	iYL1228.KPN_00707	51.2	43	21	0	1	43	1	43	3.14e-09	48.5
gene_55668	iML1515.b0684	48.8	43	22	0	1	43	1	43	1.67e-08	46.6
gene_55668	STM_v1_0.STM0694	48.8	43	22	0	1	43	1	43	1.67e-08	46.6
gene_55668	iSbBS512_1146.SbBS512_E0566	48.8	43	22	0	1	43	40	82	2.22e-08	46.6
gene_55668	iSDY_1059.SDY_0624	48.8	43	22	0	1	43	1	43	1.67e-08	46.6
gene_55668	iSSON_1240.SSON_0638	48.8	43	22	0	1	43	1	43	1.67e-08	46.6
gene_55668	iSF_1195.SF0609	51.3	39	19	0	5	43	5	43	3.24e-08	45.8
gene_4959338	iMM904.YJR105W	45.6	57	31	0	5	61	279	335	2.12e-08	48.5
gene_4959338	iAF692.Mbar_A2903	30.0	70	49	0	2	71	221	290	6.56e-07	44.3
gene_4959338	STM_v1_0.STM3612	41.8	55	32	0	10	64	255	309	6.60e-07	44.3
gene_4959338	iEK1008.Rv2202c	46.7	45	24	0	12	56	250	294	9.09e-07	43.9
gene_1294311	iSF_1195.SF4253	38.3	141	73	5	14	144	12	148	2.10e-30	107
gene_1294311	iSSON_1240.SSON_4418	38.3	141	73	5	14	144	12	148	2.10e-30	107
gene_1294311	iYS854.USA300HOU_RS14195	37.8	164	94	4	5	161	13	175	4.01e-30	107
gene_1294311	STM_v1_0.STM4451	37.6	141	74	5	14	144	12	148	8.39e-30	106
gene_1294311	iYL1228.KPN_04645	36.9	141	75	5	14	144	12	148	1.19e-29	105
gene_1294311	iML1515.b4237	36.9	141	75	5	14	144	12	148	4.73e-29	104
gene_1294311	iSbBS512_1146.SbBS512_E4847	36.9	141	75	5	14	144	12	148	4.73e-29	104
gene_1294311	iSDY_1059.SDY_4256	36.9	141	75	5	14	144	12	148	4.73e-29	104
gene_3574844	iCN900.CD630_25770	32.0	241	155	4	12	245	4	242	4.16e-29	109
gene_3574844	iYO844.BSU15910	31.0	242	156	5	12	245	5	243	4.74e-27	104
gene_3574844	iML1515.b1619	30.6	252	165	6	1	245	1	249	3.17e-25	99.8
gene_3574844	iJN1463.PP_2794	34.1	249	148	8	7	246	9	250	4.43e-25	99.4
gene_824592	iAF987.Gmet_1593	60.1	143	57	0	1	143	6	148	3.34e-57	174
gene_4162527	iEK1008.Rv3332	32.1	390	233	12	5	378	10	383	2.68e-49	170
gene_4162527	iCN900.CD630_10100	28.0	382	258	8	5	381	4	373	1.92e-46	162
gene_2431885	iML1515.b2727	58.1	62	26	0	35	96	77	138	3.55e-16	70.9
gene_2431885	iAF987.Gmet_0120	53.1	96	38	1	1	96	1	89	2.28e-14	65.5
gene_4313479	iAF987.Gmet_1637	52.5	750	348	5	6	751	4	749	3.12e-260	738
gene_4313122	iAF987.Gmet_0117	45.4	361	194	1	1	358	1	361	5.28e-115	338
gene_3136133	iPC815.YPO1581	26.7	667	463	13	28	688	8	654	1.44e-69	241
gene_3136133	iYL1228.KPN_04203	28.2	577	376	12	158	713	130	689	1.70e-66	233
gene_4739250	iHN637.CLJU_RS12050	47.2	36	19	0	4	39	2	37	6.47e-07	42.0
gene_1845979	iJN1463.PP_3426	45.5	1041	553	3	3	1031	5	1043	1.62e-294	848
gene_2409238	iAF987.Gmet_1167	30.4	125	66	5	40	162	72	177	3.48e-05	43.5
gene_1789734	iCN900.CD630_32820	27.7	622	406	12	170	754	170	784	1.86e-62	223
gene_1789734	iHN637.CLJU_RS05805	25.5	825	495	22	35	754	40	849	1.40e-61	222
gene_1789734	iHN637.CLJU_RS19620	27.8	694	443	19	108	756	165	845	8.51e-61	219
gene_1789734	STM_v1_0.STM0843	26.7	694	436	22	125	754	121	805	7.52e-61	219
gene_1789734	iSDY_1059.SDY_3786	25.8	772	506	23	26	757	19	763	7.16e-60	216
gene_1789734	iSbBS512_1146.SbBS512_E4437	25.7	774	504	25	26	757	19	763	8.70e-59	213
gene_1789734	iSF_1195.SF4028	25.8	774	503	26	26	757	19	763	1.62e-58	212
gene_1789734	iCN900.CD630_11200	26.3	677	450	17	118	754	117	784	7.57e-58	210
gene_1789734	iML1515.b3951	25.5	774	506	25	26	757	19	763	7.69e-58	210
gene_1789734	STM_v1_0.STM4114	25.3	776	505	24	26	757	19	763	2.76e-55	202
gene_1789734	iHN637.CLJU_RS12800	27.2	629	414	18	163	757	163	781	1.16e-54	201
gene_4786728	iAF987.Gmet_1919	29.9	157	105	1	3	159	5	156	6.63e-16	75.1
gene_4786728	iAF987.Gmet_1914	29.3	123	87	0	2	124	3	125	3.08e-13	67.8
gene_1855678	iCN900.CD630_11340	60.3	121	47	1	3	123	1	120	3.42e-49	152
gene_4470383	STM_v1_0.STM0585	21.2	453	287	20	209	610	53	486	1.83e-07	54.7
gene_4470383	iSDY_1059.SDY_0512	22.0	459	280	21	209	610	49	486	8.36e-06	49.3
gene_4470383	iSF_1195.SF0496	22.2	459	279	21	209	610	49	486	8.36e-06	49.3
gene_847588	iJN1463.PP_1169	34.2	304	196	3	9	310	7	308	1.63e-59	193
gene_2457875	iCN900.CD630_32530	35.9	448	256	12	1	434	1	431	6.66e-69	224
gene_2457875	iAF987.Gmet_2475	34.5	443	256	11	1	435	1	417	1.62e-67	221
gene_2457875	iHN637.CLJU_RS17100	32.3	461	277	9	1	439	1	448	7.24e-64	212
gene_5232075	STM_v1_0.STM0659	35.2	483	269	8	5	480	8	453	4.58e-82	267
gene_5232075	iSbBS512_1146.SbBS512_E0599	35.0	483	270	10	5	480	8	453	1.73e-80	263
gene_5232075	iML1515.b0650	34.8	483	271	10	5	480	8	453	6.64e-80	261
gene_5232075	iSSON_1240.SSON_0604	34.4	483	273	9	5	480	8	453	1.82e-79	260
gene_1650457	iCN718.ABAYE_RS11710	38.5	52	32	0	1	52	213	264	1.49e-06	42.4
gene_4288916	iHN637.CLJU_RS05590	47.6	189	99	0	2	190	3	191	9.51e-57	177
gene_4288916	iYL1228.KPN_00243	49.5	194	92	1	2	189	3	196	8.99e-56	174
gene_4098051	iML1515.b1985	22.8	197	146	2	14	204	40	236	9.00e-08	53.9
gene_2599103	iAF987.Gmet_0043	25.8	233	165	6	287	515	38	266	9.04e-15	76.6
gene_225478	iAF987.Gmet_2999	34.7	118	75	1	7	122	10	127	2.07e-16	76.6
gene_154831	iAF692.Mbar_A3653	31.4	669	414	21	1	638	1	655	2.41e-80	267
gene_154831	iAF692.Mbar_A1369	31.9	673	407	22	1	639	1	656	4.68e-80	266
gene_1611007	iAM_Pc455.PCYB_094280	31.0	113	55	4	146	256	722	813	7.50e-04	42.7
gene_4855643	iPC815.YPO3868	30.3	89	62	0	15	103	17	105	1.22e-14	63.9
gene_4855643	iYL1228.KPN_04282	30.3	89	62	0	15	103	17	105	5.00e-14	62.4
gene_4855643	iML1515.b3781	28.1	89	64	0	15	103	17	105	2.81e-13	60.5
gene_4855643	STM_v1_0.STM3915	28.1	89	64	0	15	103	17	105	2.81e-13	60.5
gene_4855643	iSbBS512_1146.SbBS512_E4140	28.1	89	64	0	15	103	17	105	2.81e-13	60.5
gene_4855643	iSDY_1059.SDY_3968	28.1	89	64	0	15	103	35	123	4.21e-13	60.5
gene_4855643	iSF_1195.SF3854	28.1	89	64	0	15	103	35	123	4.21e-13	60.5
gene_4855643	iSSON_1240.SSON_3952	28.1	89	64	0	15	103	35	123	4.21e-13	60.5
gene_2307932	iPC815.YPO2060	30.6	219	128	3	266	484	3	197	1.91e-21	93.2
gene_2307932	iJN1463.PP_0118	27.8	223	135	4	263	484	1	198	1.34e-20	90.9
gene_2307932	iYO844.BSU30760	26.0	200	138	3	268	466	4	194	4.02e-20	89.4
gene_2307932	iAF692.Mbar_A2262	26.7	202	134	5	278	474	16	208	1.04e-19	88.6
gene_2307932	iCN900.CD630_03010	22.2	495	332	18	3	477	5	466	1.64e-18	87.8
gene_2307932	iNF517.LLMG_RS12030	27.5	222	143	4	268	483	4	213	2.31e-19	87.0
gene_2307932	iLJ478.TM0078	30.3	211	140	5	268	477	4	208	3.83e-19	86.7
gene_2307932	iCN900.CD630_32150	26.5	211	133	5	268	470	5	201	6.70e-19	85.9
gene_2307932	iCN900.CD630_16490	27.9	204	131	5	268	466	2	194	6.47e-19	85.9
gene_2307932	iAF987.Gmet_0997	30.9	194	114	5	289	477	52	230	1.02e-18	85.9
gene_2307932	iCN900.CD630_14890	27.9	204	132	3	268	466	2	195	3.40e-18	85.1
gene_2307932	iAF692.Mbar_A2394	29.0	214	139	6	268	477	2	206	2.24e-18	85.1
gene_2307932	iYL1228.KPN_02373	31.2	215	124	4	270	484	7	197	2.16e-18	84.3
gene_2307932	iML1515.b0588	28.1	199	139	2	268	466	8	202	4.16e-18	84.0
gene_2307932	iSDY_1059.SDY_0519	28.1	199	139	2	268	466	8	202	4.16e-18	84.0
gene_2307932	iSF_1195.SF0502	28.1	199	139	2	268	466	8	202	4.16e-18	84.0
gene_2307932	iYS854.USA300HOU_RS05360	22.7	480	302	18	22	481	22	452	2.52e-17	84.0
gene_4107256	iJN1463.PP_2242	24.3	152	99	4	97	233	37	187	3.09e-04	43.9
gene_827319	iAF987.Gmet_0470	39.7	443	242	11	29	452	4	440	5.19e-95	294
gene_827319	STM_v1_0.STM2035	38.5	439	254	8	26	450	4	440	1.43e-90	283
gene_827319	iCN900.CD630_34340	36.9	442	255	9	29	450	4	441	4.49e-85	268
gene_4598134	iJN1463.PP_1304	60.8	423	164	1	7	427	11	433	3.66e-177	511
gene_4598134	iAF987.Gmet_2860	56.7	439	190	0	7	445	11	449	3.85e-168	485
gene_4598134	iCN718.ABAYE_RS13930	53.8	474	210	3	7	471	11	484	2.57e-164	474
gene_3896951	iAF692.Mbar_A2100	45.8	48	26	0	2	49	5	52	6.33e-08	45.8
gene_938518	iCHOv1.100773211	29.2	219	127	9	102	304	96	302	5.30e-14	71.6
gene_2749555	iCN900.CD630_10270	32.8	400	210	12	2	398	5	348	6.39e-61	201
gene_4820477	iAF987.Gmet_1991	28.5	158	105	4	449	600	195	350	3.57e-09	59.7
gene_1260400	iYO844.BSU03000	46.0	113	60	1	1	113	66	177	1.45e-30	110
gene_1260400	iAF692.Mbar_A2378	40.2	117	69	1	1	117	194	309	4.60e-28	104
gene_3550342	iCN900.CD630_21360	50.0	238	119	0	2	239	4	241	4.11e-82	245
gene_3550342	iAF987.Gmet_1254	51.9	239	115	0	7	245	4	242	1.25e-81	244
gene_3550342	iHN637.CLJU_RS06410	50.2	233	116	0	7	239	20	252	6.75e-81	243
gene_3550342	iYS854.USA300HOU_RS06350	45.4	240	131	0	5	244	17	256	1.50e-77	234
gene_3550342	iSbBS512_1146.SbBS512_E0167	51.1	233	106	2	14	242	18	246	2.14e-76	231
gene_3550342	iML1515.b0174	49.8	229	115	0	14	242	19	247	3.13e-76	231
gene_3550342	iSDY_1059.SDY_0190	49.8	229	115	0	14	242	19	247	3.13e-76	231
gene_3550342	iSF_1195.SF0164	49.8	229	115	0	14	242	19	247	3.13e-76	231
gene_3550342	iSSON_1240.SSON_0186	49.3	229	116	0	14	242	19	247	8.92e-76	229
gene_3550342	iPC815.YPO1049	50.0	232	116	0	11	242	14	245	9.90e-75	227
gene_3550342	iYL1228.KPN_00187	49.3	229	116	0	14	242	24	252	4.82e-74	225
gene_3550342	iJN1463.PP_1595	47.4	234	123	0	12	245	12	245	1.56e-73	224
gene_3550342	STM_v1_0.STM0221	48.9	229	117	0	14	242	18	246	2.28e-73	223
gene_5172472	iCN900.CD630_27390	52.4	590	271	6	1	584	7	592	8.64e-210	597
gene_5172472	iAF987.Gmet_1357	49.4	589	288	5	3	585	10	594	1.45e-205	586
gene_5172472	iYS854.USA300HOU_RS08675	50.9	585	275	7	3	579	4	584	1.02e-201	576
gene_5172472	iSynCJ816.SGL_RS08775	47.7	595	284	10	3	579	2	587	1.21e-187	540
gene_2165976	iML1515.b0572	22.8	470	330	7	18	479	13	457	3.28e-32	127
gene_2165976	iSF_1195.SF0473	22.6	468	333	5	18	479	13	457	4.11e-31	124
gene_2165976	iSSON_1240.SSON_0523	22.6	468	333	6	18	479	13	457	1.04e-30	123
gene_4726017	iHN637.CLJU_RS20535	43.5	248	136	2	14	257	232	479	6.60e-66	212
gene_4726017	iCN900.CD630_34970	44.1	236	127	3	25	257	247	480	2.65e-65	210
gene_4726017	iAF987.Gmet_2399	43.6	250	138	2	11	257	8	257	8.45e-67	207
gene_4726017	iLJ478.TM0913	41.6	250	136	4	11	257	8	250	3.78e-63	198
gene_4726017	iML1515.b2781	38.7	261	153	3	8	261	1	261	1.23e-60	192
gene_4726017	iSbBS512_1146.SbBS512_E3092	38.7	261	153	3	8	261	1	261	1.23e-60	192
gene_4726017	iSDY_1059.SDY_2998	38.7	261	153	3	8	261	1	261	1.23e-60	192
gene_4726017	iSF_1195.SF2796	38.7	261	153	3	8	261	1	261	1.23e-60	192
gene_4726017	iSSON_1240.SSON_2938	38.7	261	153	3	8	261	1	261	1.23e-60	192
gene_4726017	iPC815.YPO3378	39.8	261	144	4	10	257	14	274	5.75e-60	191
gene_3326907	iJN1463.PP_0077	29.2	445	270	13	45	472	3	419	4.11e-41	154
gene_4446413	iYS854.USA300HOU_RS04580	55.7	122	53	1	5	125	9	130	2.11e-44	146
gene_4446413	iJN1463.PP_4800	50.8	120	59	0	6	125	53	172	2.16e-41	139
gene_4725739	iYO844.BSU01530	21.8	225	147	7	99	322	30	226	1.87e-04	42.0
gene_617690	iEK1008.Rv1493	63.2	710	246	3	18	712	32	741	7.51e-318	882
gene_617690	iAT_PLT_636.4594	62.5	698	251	4	22	710	42	737	1.90e-313	871
gene_617690	iCHOv1.100765277	62.3	698	252	4	22	710	40	735	2.51e-313	871
gene_617690	iMM1415.17850	62.2	699	251	5	22	710	40	735	5.83e-312	867
gene_617690	iML1515.b2917	63.7	683	243	2	34	712	28	709	1.32e-309	860
gene_617690	iSF_1195.SF2902	63.5	683	244	2	34	712	28	709	3.06e-308	857
gene_617690	iSSON_1240.SSON_3068	63.4	683	245	2	34	712	28	709	2.49e-307	854
gene_2599400	iJN1463.PP_4213	28.5	404	215	4	280	611	53	454	1.26e-42	159
gene_2747572	iJN1463.PP_0382	31.4	153	94	7	4	150	1	148	4.17e-13	64.3
gene_2747572	iAF987.Gmet_0710	32.7	162	92	8	1	151	1	156	4.82e-12	61.6
gene_558008	iSynCJ816.SGL_RS12595	27.9	326	179	13	7	305	29	325	2.77e-18	84.3
gene_632452	iAF987.Gmet_2455	35.6	315	202	1	32	345	8	322	7.05e-62	200
gene_632452	iJN1463.PP_0687	34.4	314	203	2	32	344	10	321	8.95e-56	184
gene_632452	STM_v1_0.STM3305	33.1	320	212	2	27	345	5	323	1.42e-54	181
gene_632452	iYL1228.KPN_03597	33.6	318	209	2	27	343	5	321	1.99e-54	181
gene_3543405	iCN900.CD630_25870	44.8	400	217	4	3	401	2	398	1.86e-114	339
gene_3543405	iYO844.BSU15700	44.1	401	220	3	3	401	2	400	2.02e-107	322
gene_3543405	iPC815.YPO0048	44.2	396	218	3	3	398	4	396	2.21e-103	311
gene_354352	iYL1228.KPN_02593	24.7	691	411	21	35	681	14	639	1.91e-36	145
gene_354352	STM_v1_0.STM2199	25.7	693	407	26	35	681	33	663	2.27e-36	145
gene_354352	iML1515.b2155	25.1	665	393	17	35	653	33	638	1.32e-35	142
gene_354352	iSSON_1240.SSON_2211	25.1	665	393	17	35	653	33	638	1.32e-35	142
gene_3959996	iAF987.Gmet_0043	33.3	117	68	4	345	454	153	266	1.58e-05	47.0
gene_4234689	iCN718.ABAYE_RS03975	27.5	382	237	12	2	355	3	372	1.43e-34	134
gene_4234689	iJN1463.PP_0860	26.4	382	245	9	1	355	1	373	2.63e-34	133
gene_3094154	iYO844.BSU22890	43.6	220	119	3	2	221	3	217	5.04e-53	170
gene_3094154	iCN900.CD630_18160	43.9	214	111	2	1	214	1	205	9.02e-52	166
gene_3094154	iNF517.LLMG_RS03780	43.2	227	122	3	1	227	1	220	3.26e-50	162
gene_3094154	iEK1008.Rv1712	43.6	218	117	2	5	221	8	220	1.39e-48	159
gene_3094154	iHN637.CLJU_RS10470	41.5	212	115	3	3	214	2	204	8.56e-48	156
gene_1543470	iJN1463.PP_1902	40.2	87	46	3	6	91	172	253	1.05e-11	58.5
gene_536142	iCN900.CD630_32850	52.9	452	204	3	1	447	1	448	2.28e-165	473
gene_536142	iYO844.BSU31350	51.7	449	214	3	1	447	1	448	1.45e-161	463
gene_536142	iHN637.CLJU_RS18285	51.5	441	201	3	4	437	6	440	1.02e-156	451
gene_536142	iYS854.USA300HOU_RS04775	49.7	447	221	2	1	447	1	443	1.40e-152	440
gene_536142	iNF517.LLMG_RS12290	50.6	449	219	2	1	447	1	448	2.70e-151	437
gene_1160439	iMM904.YLR355C	53.8	52	24	0	1	52	343	394	3.64e-12	58.2
gene_3599687	STM_v1_0.STM4164	63.0	573	192	2	10	562	26	598	6.58e-272	755
gene_3599687	iCN718.ABAYE_RS17505	65.5	568	174	5	12	562	28	590	6.14e-271	752
gene_3599687	iJN1463.PP_4922	64.9	573	175	5	11	562	24	591	4.23e-269	748
gene_3599687	iYL1228.KPN_04376	62.5	573	195	2	10	562	26	598	2.91e-268	746
gene_3599687	iSF_1195.SF4066	62.1	573	197	2	10	562	26	598	9.61e-267	742
gene_3599687	iSbBS512_1146.SbBS512_E4485	62.0	573	198	2	10	562	26	598	3.89e-266	740
gene_3599687	iML1515.b3994	62.0	573	198	2	10	562	26	598	5.52e-266	740
gene_3599687	iSSON_1240.SSON_4167	62.0	573	198	2	10	562	26	598	5.52e-266	740
gene_3599687	iYO844.BSU08790	64.2	558	178	6	10	562	16	556	2.41e-264	734
gene_3599687	iPC815.YPO3739	61.1	574	203	3	9	562	40	613	8.70e-263	734
gene_3599687	iSDY_1059.SDY_3732	61.6	573	200	2	10	562	26	598	2.11e-263	733
gene_4485831	iYS854.USA300HOU_RS06015	46.1	89	47	1	10	97	205	293	3.84e-19	79.3
gene_4485831	iNF517.LLMG_RS07670	44.9	89	47	1	11	97	202	290	3.69e-18	76.6
gene_4485831	iCN900.CD630_25960	39.6	96	54	2	10	102	206	300	9.94e-17	72.8
gene_617121	iAF692.Mbar_A2069	42.9	567	284	12	15	571	17	553	2.29e-137	410
gene_617121	iHN637.CLJU_RS10015	41.1	581	303	10	1	571	1	552	4.99e-130	391
gene_617121	iCN900.CD630_20140	40.8	568	293	9	15	571	16	551	3.84e-129	389
gene_1934149	iMM1415.11881	24.0	546	305	18	20	506	39	533	3.12e-30	123
gene_1934149	iCHOv1.100753973	25.8	530	279	22	25	504	29	494	4.30e-29	120
gene_4924074	STM_v1_0.STM2019	45.0	500	251	9	8	491	5	496	7.18e-134	396
gene_4924074	iAF987.Gmet_0485	44.6	500	252	10	6	488	296	787	8.74e-130	395
gene_4924074	iYL1228.KPN_03184	44.3	503	250	9	8	491	5	496	7.60e-131	389
gene_4924074	iCN900.CD630_34350	43.6	509	261	9	6	495	3	504	1.38e-130	388
gene_4924074	iHN637.CLJU_RS15780	41.7	511	257	11	8	492	4	499	3.76e-122	366
gene_4924074	iSynCJ816.SGL_RS15620	42.1	497	275	7	5	494	1	491	1.71e-121	364
gene_2849788	iCN718.ABAYE_RS17020	31.0	87	60	0	1	87	228	314	1.10e-13	63.9
gene_2849788	iYO844.BSU22750	34.5	87	57	0	1	87	147	233	2.23e-13	62.4
